GeneId,GeneName,Chromosome,Strand,GeneStart,GeneEnd,KaryotypeBand,Synonyms
ENSG00000167037,SGSM1,22,1,25202236,25323545,q11.23,29410
ENSG00000206069,TMEM211,22,-1,25331077,25342662,q11.23,33725
ENSG00000197077,KIAA1671,22,1,25348697,25593415,q11.23,29345
ENSG00000203280,KIAA1671-AS1,22,-1,25498407,25508659,q11.23,100128531;CTA-221G9.11;ENSG00000203280;Hs.662126;OTTHUMG00000150908
ENSG00000100053,CRYBB3,22,1,25595817,25603330,q11.23,2400
ENSG00000244752,CRYBB2,22,1,25615489,25627836,q11.23,2398
ENSG00000206066,IGLL3P,22,1,25714223,25716047,q11.23,5872
ENSG00000100068,LRP5L,22,-1,25747385,25801344,q11.23,25323
ENSG00000271138,IGLVIVOR22-1,22,-1,25833273,25833790,q11.23,15694
ENSG00000100058,CRYBB2P1,22,1,25844072,25916821,q11.23-q12.1,2399
ENSG00000100077,GRK3,22,1,25960816,26125261,q12.1,290
ENSG00000224003,YES1P1,22,1,26043228,26045199,q12.1,CTA-407F11.6;ENSG00000224003;OTTHUMG00000150872
ENSG00000222585,RNA5SP494,22,-1,26111008,26111136,q12.1,43394
ENSG00000133454,MYO18B,22,1,26138111,26427007,q12.1,18150
ENSG00000231933,MYO18B-AS1,22,-1,26279363,26299214,q12.1,CTA-125H2.2;ENSG00000231933;Hs.581032;OTTHUMG00000150907
ENSG00000223056,RN7SKP169,22,-1,26359949,26360239,q12.1,45893
ENSG00000236464,LINC02559,22,1,26557800,26560269,q12.1,CTA-796E4.3;ENSG00000236464;Hs.334086;OTTHUMG00000151344
ENSG00000100095,SEZ6L,22,1,26565440,26779562,q12.1,10763
ENSG00000224192,SEZ6L-AS1,22,-1,26637297,26650058,q12.1,ENSG00000224192;OTTHUMG00000151346;RP11-259P1.1
ENSG00000252267,RNA5SP495,22,-1,26786633,26786742,q12.1,43395
ENSG00000128203,ASPHD2,22,1,26825239,26840981,q12.1,30437
ENSG00000100099,HPS4,22,-1,26839389,26879803,q12.1,15844
ENSG00000100104,SRRD,22,1,26879843,26890624,q12.1,33910
ENSG00000100109,TFIP11,22,-1,26887191,26908471,q12.1,17165
ENSG00000261188,TFIP11-DT,22,1,26908503,26910534,q12.1,CTA-445C9.14;ENSG00000261188;Hs.405877;OTTHUMG00000172738
ENSG00000128294,TPST2,22,-1,26921458,26992681,q12.1,12021
ENSG00000221760,MIR548J,22,-1,26951178,26951289,q12.1,35276
ENSG00000213707,HMGB1P10,22,1,26956492,26957054,q12.1,4994
ENSG00000100122,CRYBB1,22,-1,26995242,27014052,q12.1,2397
ENSG00000196431,CRYBA4,22,1,27017928,27026636,q12.1,2396
ENSG00000226912,ISCA2P1,22,-1,27040853,27041300,q12.1,38022
ENSG00000225783,MIAT,22,1,27042392,27072438,q12.1,33425
ENSG00000244625,MIATNB,22,1,27068730,27176170,q12.1,CTA-211A9.5;ENSG00000244625;Hs.619689;Hs.640402;OTTHUMG00000150981
ENSG00000223704,LINC01422,22,1,27254597,27261749,q12.1,101929539;ENSG00000223704;Hs.639900;OTTHUMG00000150979;RP1-90L6.2
ENSG00000200443,RNU6-1066P,22,1,27431850,27431954,q12.1,48029
ENSG00000233521,LINC01638,22,-1,27617310,27620688,q12.1,ENSG00000233521;OTTHUMG00000150955;RP5-1172A22.1
ENSG00000226741,LINC02554,22,1,27706612,27713417,q12.1,100507657;CTA-929C8.6;ENSG00000226741;Hs.537371;OTTHUMG00000150947
ENSG00000169184,MN1,22,-1,28144265,28197486,q12.1,7180
ENSG00000180957,PITPNB,22,-1,28247657,28316122,q12.1,9002
ENSG00000235954,TTC28-AS1,22,1,28315364,28404569,q12.1,29336
ENSG00000264073,MIR3199-1,22,-1,28316513,28316600,q12.1,38294
ENSG00000100154,TTC28,22,-1,28374004,29075853,q12.1,29179
ENSG00000239249,RN7SL757P,22,-1,28452143,28452441,q12.1,46773
ENSG00000266503,RN7SL162P,22,-1,29038969,29039258,q12.1,46178
ENSG00000183765,CHEK2,22,-1,29083731,29138410,q12.1,16627
ENSG00000100209,HSCB,22,1,29138019,29153503,q12.1,28913
ENSG00000159873,CCDC117,22,1,29168662,29185283,q12.1,26599
ENSG00000100219,XBP1,22,-1,29190543,29196585,q12.1,12801
ENSG00000183579,ZNRF3,22,1,29279580,29453475,q12.1,18126
ENSG00000235786,ZNRF3-IT1,22,1,29388709,29414608,q12.1,41440
ENSG00000177993,ZNRF3-AS1,22,-1,29420987,29427464,q12.1,41927
ENSG00000100249,C22orf31,22,-1,29454660,29457832,q12.1,26931
ENSG00000183762,KREMEN1,22,1,29469066,29564321,q12.1,17550
ENSG00000200871,RNU6-810P,22,1,29530002,29530108,q12.1,47773
ENSG00000251952,RNU6-1219P,22,-1,29587685,29587796,q12.1,48182
ENSG00000186998,EMID1,22,1,29601840,29655586,q12.2,18036
ENSG00000100263,RHBDD3,22,-1,29655841,29664198,q12.2,1308
ENSG00000182944,EWSR1,22,1,29663998,29696515,q12.2,3508
ENSG00000185340,GAS2L1,22,1,29702572,29708774,q12.2,16955
ENSG00000100276,RASL10A,22,-1,29708922,29715668,q12.2,16954
ENSG00000100280,AP1B1,22,-1,29723669,29819168,q12.2,554
ENSG00000239127,SNORD125,22,-1,29729152,29729247,q12.2,33564
ENSG00000225465,RFPL1S,22,-1,29832818,29874164,q12.2,9978
ENSG00000128250,RFPL1,22,1,29834572,29838444,q12.2,9977
ENSG00000100285,NEFH,22,1,29876219,29887379,q12.2,7737
ENSG00000100296,THOC5,22,-1,29901868,29951205,q12.2,19074
ENSG00000184117,NIPSNAP1,22,-1,29950797,29977326,q12.2,7827
ENSG00000186575,NF2,22,1,29999545,30094587,q12.2,7773
ENSG00000233010,RPEP4,22,1,30004889,30005490,q12.2,44523
ENSG00000100314,CABP7,22,1,30116073,30127828,q12.2,20834
ENSG00000100319,ZMAT5,22,-1,30126945,30163000,q12.2,28046
ENSG00000184076,UQCR10,22,1,30163358,30166402,q12.2,30863
ENSG00000100325,ASCC2,22,-1,30184597,30234271,q12.2,24103
ENSG00000100330,MTMR3,22,1,30279144,30426855,q12.2,7451
ENSG00000207455,RNU6-331P,22,-1,30295576,30295682,q12.2,47294
ENSG00000227117,HORMAD2-AS1,22,-1,30404731,30476469,q12.2,101929664;CTA-85E5.10;ENSG00000227117;Hs.592197;OTTHUMG00000151289
ENSG00000227201,CNN2P1,22,-1,30442265,30443182,q12.2,39526
ENSG00000176635,HORMAD2,22,1,30476163,30573064,q12.2,28383
ENSG00000225971,RPS3AP51,22,-1,30532662,30533670,q12.2,CTA-85E5.6;ENSG00000225971;OTTHUMG00000150894
ENSG00000232530,LIF-AS1,22,1,30635183,30636527,q12.2,ENSG00000232530;OTTHUMG00000150909;RP1-102K2.6
ENSG00000128342,LIF,22,-1,30636436,30642840,q12.2,6596
ENSG00000268812,LIF-AS2,22,1,30641984,30642987,q12.2,ENSG00000268812;Hs.658999;OTTHUMG00000186198;RP1-102K2.8
ENSG00000099985,OSM,22,-1,30658818,30662829,q12.2,8506
ENSG00000239282,CASTOR1,22,-1,30681106,30685616,q12.2,34423
ENSG00000099992,TBC1D10A,22,-1,30687979,30723035,q12.2,23609
ENSG00000099995,SF3A1,22,-1,30727977,30752936,q12.2,10765
ENSG00000187860,CCDC157,22,1,30752624,30774647,q12.2,33854
ENSG00000099999,RNF215,22,-1,30773835,30817760,q12.2,33434
ENSG00000100003,SEC14L2,22,1,30792846,30821305,q12.2,10699
ENSG00000222915,RNU6-564P,22,1,30817034,30817137,q12.2,47527
ENSG00000242114,MTFP1,22,1,30821518,30825045,q12.2,26945
ENSG00000100012,SEC14L3,22,-1,30843946,30868036,q12.2,18655
ENSG00000214161,SDC4P,22,-1,30877298,30877898,q12.2,18903
ENSG00000133488,SEC14L4,22,-1,30884900,30901698,q12.2,20627
ENSG00000214491,SEC14L6,22,-1,30918786,30942669,q12.2,40047
ENSG00000225774,SIRPAP1,22,1,30938523,30940292,q12.2,9663
ENSG00000128242,GAL3ST1,22,-1,30950622,30970574,q12.2,24240
ENSG00000100029,PES1,22,-1,30972612,31003070,q12.2,8848
ENSG00000185339,TCN2,22,1,31002825,31023265,q12.2,11653
ENSG00000100036,SLC35E4,22,1,31031639,31065003,q12.2,17058
ENSG00000167065,DUSP18,22,-1,31048038,31063877,q12.2,18484
ENSG00000184792,OSBP2,22,1,31089769,31303811,q12.2,8504
ENSG00000264661,MIR3200,22,1,31127544,31127628,q12.2,38227
ENSG00000237977,EIF4HP2,22,1,31298206,31298768,q12.2,49036
ENSG00000235989,MORC2-AS1,22,1,31318295,31328436,q12.2,26662
ENSG00000133422,MORC2,22,-1,31321117,31364284,q12.2,23573
ENSG00000253352,TUG1,22,1,31366663,31375381,q12.2,26066
ENSG00000240186,RN7SL633P,22,1,31455975,31456269,q12.2,46649
ENSG00000183963,SMTN,22,1,31460091,31500743,q12.2,11126
ENSG00000198832,SELENOM,22,-1,31500758,31516055,q12.2,140606;610918;ENSG00000198832;OTTHUMG00000151207;SELM
ENSG00000185133,INPP5J,22,1,31518717,31530682,q12.2,8956
ENSG00000100078,PLA2G3,22,-1,31530795,31536593,q12.2,17934
ENSG00000264141,MIR3928,22,-1,31556048,31556105,q12.2,38933
ENSG00000138942,RNF185,22,1,31556168,31603005,q12.2,26783
ENSG00000254835,RNF185-AS1,22,-1,31601250,31601602,q12.2,41161
ENSG00000182541,LIMK2,22,1,31608225,31676066,q12.2,6614
ENSG00000199695,RNU6-1128P,22,-1,31618731,31618839,q12.2,48091
ENSG00000100100,PIK3IP1,22,-1,31677579,31688520,q12.2,24942
ENSG00000228839,PIK3IP1-DT,22,1,31688485,31734007,q12.2,101929760;ENSG00000228839;Hs.661718;OTTHUMG00000151249;RP3-400N23.6
ENSG00000212542,RNA5SP496,22,1,31701390,31701498,q12.2,43396
ENSG00000100105,PATZ1,22,-1,31721790,31742218,q12.2,13071
ENSG00000213888,LINC01521,22,1,31742875,31744670,q12.2,AC005003.1;ENSG00000213888;Hs.596614;Hs.648259
ENSG00000206615,RNU6-338P,22,-1,31784719,31784823,q12.2,47301
ENSG00000185721,DRG1,22,1,31795509,31924726,q12.2,3029
ENSG00000184708,EIF4ENIF1,22,-1,31832963,31892094,q12.2,16687
ENSG00000199248,RNU6-28P,22,-1,31875369,31875475,q12.2,34272
ENSG00000198089,SFI1,22,1,31884674,32014572,q12.2,29064
ENSG00000233733,H2AZP6,22,-1,31917185,31917578,q12.2,38019
ENSG00000241878,PISD,22,-1,32014477,32058418,q12.2,8999
ENSG00000183530,PRR14L,22,-1,32072242,32146126,q12.2,28738
ENSG00000100150,DEPDC5,22,1,32149944,32303012,q12.2-q12.3,18423
ENSG00000242251,RN7SL20P,22,1,32153188,32153482,q12.2,46036
ENSG00000252909,RNU6-201P,22,1,32233224,32233284,q12.3,47164
ENSG00000128254,YWHAH-AS1,22,-1,32329507,32341504,q12.3,23051
ENSG00000128245,YWHAH,22,1,32340447,32353590,q12.3,12853
ENSG00000230866,LINC02558,22,1,32366810,32369462,q12.3,CTA-342B11.2;ENSG00000230866;OTTHUMG00000150005
ENSG00000240647,RN7SL305P,22,-1,32377132,32377414,q12.3,46321
ENSG00000100170,SLC5A1,22,1,32439019,32509016,q12.3,11036
ENSG00000234479,AP1B1P1,22,1,32517964,32529456,q12.3,297
ENSG00000232707,AP1B1P2,22,1,32530015,32530120,q12.3,298
ENSG00000205856,C22orf42,22,-1,32544993,32555309,q12.3,27160
ENSG00000128253,RFPL2,22,-1,32586422,32600718,q12.3,9979
ENSG00000254127,IGLCOR22-1,22,1,32595906,32596221,q12.3,15696
ENSG00000242082,SLC5A4-AS1,22,1,32601102,32665653,q12.3,ENSG00000242082;Hs.570497;OTTHUMG00000150008;RP1-90G24.10
ENSG00000100191,SLC5A4,22,-1,32614465,32651328,q12.3,11039
ENSG00000214076,CPSF1P1,22,1,32665368,32669097,q12.3,19251
ENSG00000128276,RFPL3,22,1,32750872,32757148,q12.3,9980
ENSG00000271093,IGLCOR22-2,22,-1,32752663,32752975,q12.3,15697
ENSG00000205853,RFPL3S,22,-1,32755893,32778039,q12.3,9981
ENSG00000243519,IGLVIVOR22-2,22,1,32772669,32773122,q12.3,15695
ENSG00000100220,RTCB,22,-1,32783569,32808242,q12.3,26935
ENSG00000184459,BPIFC,22,-1,32809834,32860471,q12.3,16503
ENSG00000100225,FBXO7,22,1,32870663,32894818,q12.3,13586
ENSG00000185666,SYN3,22,-1,32908539,33454358,q12.3,11496
ENSG00000236054,SYN3-AS1,22,1,32979286,32980190,q12.3,ENSG00000236054;LL22NC03-104C7.1;OTTHUMG00000058269
ENSG00000251890,RNA5SP497,22,-1,33031088,33031184,q12.3,43397
ENSG00000100234,TIMP3,22,1,33197687,33259030,q12.3,11822
ENSG00000231253,LINC01640,22,1,33504515,33512280,q12.3,ENSG00000231253;Hs.637171;OTTHUMG00000150002;RP1-302D9.2
ENSG00000133424,LARGE1,22,-1,33558212,34318829,q12.3,6511
ENSG00000266012,MIR4764,22,-1,33832568,33832655,q12.3,41714
ENSG00000253007,SNORA50B,22,-1,34100772,34100906,q12.3,ENSG00000253007;RF00598
ENSG00000232081,LARGE-IT1,22,-1,34119818,34120898,q12.3,41357
ENSG00000224973,LARGE-AS1,22,1,34121000,34146830,q12.3,40336
ENSG00000273082,LARGE1-AS1,22,1,34318410,34318754,q12.3,ENSG00000273082;Hs.610200;LL22NC03-32F9.1;OTTHUMG00000186104
ENSG00000236052,LINC01643,22,1,34413462,34584414,q12.3,ENSG00000236052;Hs.641753;LL22NC03-86D4.1;OTTHUMG00000150928
ENSG00000175329,ISX,22,1,35462129,35483380,q12.3,28084
ENSG00000233080,LINC01399,22,-1,35515817,35627049,q12.3,CTA-714B7.5;ENSG00000233080;Hs.581009;OTTHUMG00000150957
ENSG00000238584,RNU7-167P,22,1,35645765,35645826,q12.3,45701
ENSG00000100281,HMGXB4,22,1,35653445,35691800,q12.3,5003
ENSG00000100284,TOM1,22,1,35695268,35743985,q12.3,11982
ENSG00000266320,MIR3909,22,1,35731633,35731751,q12.3,38987
ENSG00000100292,HMOX1,22,1,35776354,35790207,q12.3,5013
ENSG00000100297,MCM5,22,1,35796056,35821423,q12.3,6948
ENSG00000100302,RASD2,22,1,35936915,35950048,q12.3,18229
ENSG00000198125,MB,22,-1,36002811,36033998,q12.3,6915
ENSG00000221963,APOL6,22,1,36044442,36064456,q12.3,14870
ENSG00000226336,MRPS16P3,22,1,36099850,36100223,q12.3,29733
ENSG00000128313,APOL5,22,1,36113919,36125530,q12.3,14869
ENSG00000100320,RBFOX2,22,-1,36134783,36424473,q12.3,9906
ENSG00000237406,NDUFA9P1,22,-1,36293318,36294452,q12.3,19252
ENSG00000128284,APOL3,22,-1,36536372,36562225,q12.3,14868
ENSG00000233764,MTCO1P20,22,1,36568470,36568827,q12.3,ENSG00000233764;OTTHUMG00000150633;Z95114.4
ENSG00000231576,MTCO2P20,22,1,36568982,36569996,q12.3,ENSG00000231576;OTTHUMG00000150631;Z95114.3
ENSG00000237948,MTATP6P20,22,1,36570309,36570870,q12.3,ENSG00000237948;OTTHUMG00000150639;Z95114.5
ENSG00000225557,MTCO3P20,22,1,36571215,36571902,q12.3,ENSG00000225557;OTTHUMG00000150635;Z95114.6
ENSG00000237129,MTCYBP34,22,1,36571905,36572574,q12.3,ENSG00000237129;OTTHUMG00000150638;Z95114.7
ENSG00000229088,MTND1P10,22,1,36574602,36575433,q12.3,42097
ENSG00000100336,APOL4,22,-1,36585172,36600886,q12.3,14867
ENSG00000128335,APOL2,22,-1,36622256,36636000,q12.3,619
ENSG00000100342,APOL1,22,1,36649056,36663576,q12.3,618
ENSG00000100345,MYH9,22,-1,36677327,36784063,q12.3,7579
ENSG00000237668,RPS15AP38,22,-1,36817318,36817689,q12.3,36523
ENSG00000100348,TXN2,22,-1,36863083,36878077,q12.3,17772
ENSG00000100350,FOXRED2,22,-1,36883237,36903148,q12.3,26264
ENSG00000100353,EIF3D,22,-1,36906897,36925483,q12.3,3278
ENSG00000166862,CACNG2,22,-1,36959968,37099603,q12.3,1406
ENSG00000100360,IFT27,22,-1,37154246,37172300,q12.3,18626
ENSG00000100362,PVALB,22,-1,37196728,37215523,q12.3,9704
ENSG00000183822,NCF4-AS1,22,-1,37243415,37266483,q12.3,CTA-833B7.2;ENSG00000183822;Hs.619430;Hs.737341;OTTHUMG00000150550
ENSG00000100365,NCF4,22,1,37257030,37274057,q12.3,7662
ENSG00000100368,CSF2RB,22,1,37309670,37336491,q12.3,2436
ENSG00000232254,CSF2RBP1,22,-1,37346571,37349764,q12.3,2437
ENSG00000185264,TEX33,22,-1,37387163,37403882,q12.3,28568
ENSG00000128311,TST,22,-1,37406900,37415681,q12.3,12388
ENSG00000128309,MPST,22,1,37415676,37425863,q12.3,7223
ENSG00000100379,KCTD17,22,1,37447779,37459430,q12.3,25705
ENSG00000201078,RN7SKP214,22,-1,37451073,37451387,q12.3,45938
ENSG00000187045,TMPRSS6,22,-1,37461476,37505603,q12.3,16517
ENSG00000100385,IL2RB,22,-1,37521878,37571094,q12.3,6009
ENSG00000133466,C1QTNF6,22,-1,37576207,37595425,q12.3,14343
ENSG00000183473,SSTR3,22,-1,37600278,37608362,q13.1,11332
ENSG00000128340,RAC2,22,-1,37621301,37640488,q13.1,9802
ENSG00000100055,CYTH4,22,1,37678068,37711382,q13.1,9505
ENSG00000166897,ELFN2,22,-1,37764000,37823505,q13.1,29396
ENSG00000100060,MFNG,22,-1,37865101,37882439,q13.1,7038
ENSG00000100065,CARD10,22,-1,37886400,37915549,q13.1,16422
ENSG00000128283,CDC42EP1,22,1,37956454,37965412,q13.1,17014
ENSG00000100079,LGALS2,22,-1,37966255,37978623,q13.1,6562
ENSG00000100083,GGA1,22,1,38004481,38029571,q13.1,17842
ENSG00000100092,SH3BP1,22,1,38030661,38062939,q13.1,10824
ENSG00000233360,PDXP-DT,22,-1,38037839,38054384,q13.1,101927051;ENSG00000233360;Hs.664828;OTTHUMG00000150662;Z83844.1
ENSG00000241360,PDXP,22,1,38054734,38062941,q13.1,30259
ENSG00000241333,RN7SL385P,22,-1,38065473,38065746,q13.1,46401
ENSG00000100097,LGALS1,22,1,38071615,38075813,q13.1,6561
ENSG00000100101,NOL12,22,1,38077680,38170137,q13.1,28585
ENSG00000100106,TRIOBP,22,1,38093011,38172563,q13.1,17009
ENSG00000189060,H1-0,22,1,38201114,38203442,q13.1,4714
ENSG00000100116,GCAT,22,1,38203912,38213183,q13.1,4188
ENSG00000128310,GALR3,22,1,38219389,38221502,q13.1,4134
ENSG00000100124,ANKRD54,22,-1,38226862,38245334,q13.1,25185
ENSG00000207945,MIR658,22,-1,38240279,38240378,q13.1,32914
ENSG00000207696,MIR659,22,-1,38243685,38243781,q13.1,32915
ENSG00000100129,EIF3L,22,1,38244875,38285414,q13.1,18138
ENSG00000207227,RNU6-900P,22,1,38287354,38287455,q13.1,47863
ENSG00000100139,MICALL1,22,1,38301664,38338829,q13.1,29804
ENSG00000128346,C22orf23,22,-1,38339528,38349676,q13.1,18589
ENSG00000100142,POLR2F,22,1,38348614,38437922,q13.1,9193
ENSG00000100146,SOX10,22,-1,38366693,38383429,q13.1,11190
ENSG00000264505,MIR4534,22,1,38384801,38384860,q13.1,41692
ENSG00000100151,PICK1,22,1,38452318,38471708,q13.1,9394
ENSG00000100156,SLC16A8,22,-1,38474141,38480100,q13.1,16270
ENSG00000128298,BAIAP2L2,22,-1,38480896,38506677,q13.1,26203
ENSG00000184381,PLA2G6,22,-1,38507502,38601697,q13.1,9039
ENSG00000185022,MAFF,22,1,38597889,38612518,q13.1,6780
ENSG00000198792,TMEM184B,22,-1,38615298,38669040,q13.1,1310
ENSG00000241693,RN7SL704P,22,1,38627726,38627999,q13.1,46720
ENSG00000213923,CSNK1E,22,-1,38686697,38794527,q13.1,2453
ENSG00000244627,TPTEP2,22,-1,38731767,38794934,q13.1,ENSG00000244627;OTTHUMG00000151245;RP3-449O17.1
ENSG00000168135,KCNJ4,22,-1,38822332,38851205,q13.1,6265
ENSG00000100196,KDELR3,22,1,38864067,38879452,q13.1,6306
ENSG00000100201,DDX17,22,-1,38879445,38903665,q13.1,2740
ENSG00000100206,DMC1,22,-1,38914954,38966291,q13.1,2927
ENSG00000224279,RPS29P31,22,-1,38970936,38971436,q13.1,ENSG00000224279;OTTHUMG00000155623;RP1-199H16.6
ENSG00000184949,FAM227A,22,-1,38974125,39052634,q13.1,44197
ENSG00000100211,CBY1,22,1,39052641,39069859,q13.1,1307
ENSG00000100216,TOMM22,22,1,39077953,39080818,q13.1,18002
ENSG00000100221,JOSD1,22,-1,39081548,39097561,q13.1,28953
ENSG00000100226,GTPBP1,22,1,39101728,39134304,q13.1,4669
ENSG00000229598,PRDX3P1,22,-1,39118748,39119510,q13.1,39264
ENSG00000100242,SUN2,22,-1,39130730,39190148,q13.1,14210
ENSG00000100246,DNAL4,22,-1,39174513,39190203,q13.1,2955
ENSG00000221890,NPTXR,22,-1,39214457,39239987,q13.1,7954
ENSG00000183741,CBX6,22,-1,39257455,39268319,q13.1,1556
ENSG00000128383,APOBEC3A,22,1,39348746,39359188,q13.1,17343
ENSG00000179750,APOBEC3B,22,1,39378352,39388809,q13.1,17352
ENSG00000249310,APOBEC3B-AS1,22,-1,39387564,39394214,q13.1,43836
ENSG00000244509,APOBEC3C,22,1,39410088,39416357,q13.1,17353
ENSG00000243811,APOBEC3D,22,1,39410368,39429281,q13.1,17354
ENSG00000128394,APOBEC3F,22,1,39436609,39449915,q13.1,17356
ENSG00000239713,APOBEC3G,22,1,39436924,39483748,q13.1,17357
ENSG00000100298,APOBEC3H,22,1,39493229,39500072,q13.1,24100
ENSG00000100307,CBX7,22,-1,39516172,39548679,q13.1,1557
ENSG00000226024,COX5BP7,22,-1,39516298,39516571,q13.1,2276
ENSG00000227009,FUNDC2P4,22,1,39551530,39551950,q13.1,37971
ENSG00000100311,PDGFB,22,-1,39619364,39640756,q13.1,8800
ENSG00000100316,RPL3,22,-1,39708887,39716394,q13.1,10332
ENSG00000209480,SNORD83B,22,-1,39709824,39709916,q13.1,17132
ENSG00000209482,SNORD83A,22,-1,39711218,39711312,q13.1,17131
ENSG00000263764,SNORD43,22,-1,39715055,39715118,q13.1,10182
ENSG00000100321,SYNGR1,22,1,39745930,39781593,q13.1,11498
ENSG00000100324,TAB1,22,1,39795746,39833065,q13.1,18157
ENSG00000128268,MGAT3,22,1,39853349,39888199,q13.1,7046
ENSG00000227188,MGAT3-AS1,22,-1,39871812,39872827,q13.1,ENSG00000227188;OTTHUMG00000151100;RP5-1104E15.6
ENSG00000100335,MIEF1,22,1,39895437,39914137,q13.1,25979
ENSG00000128272,ATF4,22,1,39915700,39918691,q13.1,786
ENSG00000187051,RPS19BP1,22,-1,39925098,39928860,q13.1,28749
ENSG00000100346,CACNA1I,22,1,39966758,40085742,q13.1,1396
ENSG00000176177,ENTHD1,22,-1,40139049,40289868,q13.1,26352
ENSG00000235647,MTFR2P2,22,1,40146132,40147298,q13.1,ENSG00000235647;OTTHUMG00000155619;RP1-172B20.6
ENSG00000238875,RN7SKP210,22,-1,40270259,40270519,q13.1,45934
ENSG00000226085,UQCRFS1P1,22,1,40271293,40272119,q13.1,12588
ENSG00000100351,GRAP2,22,1,40297086,40369725,q13.1,4563
ENSG00000133477,FAM83F,22,1,40390953,40439533,q13.1,25148
ENSG00000261202,TNRC6B-DT,22,-1,40439072,40440534,q13.1,ENSG00000261202;Hs.474880;OTTHUMG00000172747;RP3-496C20.1
ENSG00000100354,TNRC6B,22,1,40440821,40731812,q13.1,29190
ENSG00000228599,RPL7P52,22,-1,40502329,40503070,q13.1,35676
ENSG00000239900,ADSL,22,1,40742507,40786467,q13.1,291
ENSG00000100359,SGSM3,22,1,40766595,40806293,q13.1,25228
ENSG00000229999,SGSM3-AS1,22,-1,40768668,40784294,q13.1,ENSG00000229999;OTTHUMG00000151143;RP5-1042K10.10
ENSG00000196588,MRTFA,22,-1,40806285,41032706,q13.1-q13.2,14334
ENSG00000232564,MRTFA-AS1,22,1,40917804,40922711,q13.1,101927257;ENSG00000232564;Hs.662725;OTTHUMG00000151147;RP4-591N18.2
ENSG00000172912,COX6B1P3,22,1,40965290,40965899,q13.1,2283
ENSG00000230071,RPL4P6,22,-1,40982704,40984007,q13.1,35611
ENSG00000231907,GAPDHP37,22,-1,41069488,41070455,q13.2,37791
ENSG00000128285,MCHR1,22,1,41074754,41078818,q13.2,4479
ENSG00000100372,SLC25A17,22,-1,41165634,41215403,q13.2,10987
ENSG00000233603,JTBP1,22,1,41194043,41194289,q13.2,39180
ENSG00000266594,MIR4766,22,-1,41209887,41209962,q13.2,41680
ENSG00000100380,ST13,22,-1,41220539,41253026,q13.2,11343
ENSG00000196236,XPNPEP3,22,1,41253081,41363838,q13.2,28052
ENSG00000172404,DNAJB7,22,-1,41255553,41258130,q13.2,24986
ENSG00000200683,RNU6-379P,22,1,41313747,41313850,q13.2,47342
ENSG00000100387,RBX1,22,1,41347351,41369313,q13.2,9928
ENSG00000213857,ACTBP15,22,-1,41470184,41471243,q13.2,ENSG00000213857;OTTHUMG00000150938;RP11-12M9.4
ENSG00000100393,EP300,22,1,41487790,41576081,q13.2,3373
ENSG00000221160,MIR1281,22,1,41488517,41488570,q13.2,35359
ENSG00000252859,RNU6-375P,22,1,41564221,41564320,q13.2,47338
ENSG00000231993,EP300-AS1,22,-1,41570595,41593460,q13.2,ENSG00000231993;OTTHUMG00000150941;RP1-85F18.5
ENSG00000215771,LRRC37A14P,22,-1,41585731,41586192,q13.2,43818
ENSG00000100395,L3MBTL2,22,1,41601209,41627275,q13.2,18594
ENSG00000235513,L3MBTL2-AS1,22,-1,41605126,41613631,q13.2,ENSG00000235513;Hs.627409;OTTHUMG00000150943;RP4-756G23.5
ENSG00000100399,CHADL,22,-1,41625517,41636938,q13.2,25165
ENSG00000100401,RANGAP1,22,-1,41641615,41682255,q13.2,9854
ENSG00000100403,ZC3H7B,22,1,41697526,41756151,q13.2,30869
ENSG00000167074,TEF,22,1,41763337,41795330,q13.2,11722
ENSG00000199865,RNU6-495P,22,-1,41773181,41773287,q13.2,47458
ENSG00000183864,TOB2,22,-1,41829496,41843027,q13.2,11980
ENSG00000100410,PHF5A,22,-1,41855721,41864729,q13.2,18000
ENSG00000100412,ACO2,22,1,41865129,41924993,q13.2,118
ENSG00000100413,POLR3H,22,-1,41921808,41940610,q13.2,30349
ENSG00000172346,CSDC2,22,1,41956767,41973745,q13.2,30359
ENSG00000100417,PMM1,22,-1,41972898,41985894,q13.2,9114
ENSG00000100418,DESI1,22,-1,41994032,42017100,q13.2,24577
ENSG00000196419,XRCC6,22,1,42017123,42060044,q13.2,4055
ENSG00000100138,SNU13,22,-1,42069934,42086508,q13.2,7819
ENSG00000207457,RNU6-476P,22,1,42075715,42075821,q13.2,47439
ENSG00000184208,C22orf46,22,1,42084943,42094140,q13.2,26294
ENSG00000167077,MEI1,22,1,42095503,42195460,q13.2,28613
ENSG00000231261,HMGN2P10,22,-1,42105229,42105493,q13.2,4988
ENSG00000252603,RNU6ATAC22P,22,-1,42118047,42118135,q13.2,46921
ENSG00000100147,CCDC134,22,1,42196683,42222303,q13.2,26185
ENSG00000184068,SREBF2-AS1,22,-1,42227219,42230669,q13.2,ENSG00000184068;Hs.745247;OTTHUMG00000151272;RP5-821D11.7
ENSG00000198911,SREBF2,22,1,42229109,42303312,q13.2,11290
ENSG00000207932,MIR33A,22,1,42296948,42297016,q13.2,31634
